아이폰14프로맥스 256G 새상품/미개봉/공시/번이,"892,000",https://cr.shopping.naver.com/adcr.nhn?x=lfzSCQKwFfgSjv9eWrp64P%2F%2F%2Fw%3D%3DsKvvKa%2FZRFj8gxEtkFN%2BYA1vAbT2H0545ndA%2Fp4kN0iwZnZjrU3FzcM6ySRl%2FH7JPnhA3HuEFZVmdyJFf99hA7hbsECg5hWs2fBIm%2FEk2dZxynYDCF6TMK7j4TAnqRMaccp2guAK9oHfVfFV2t43lEDaSZny%2B1MgSfJG5ocTRQNj1rIvubP2%2F%2BNF2sTRY2hEV1gWldbYC2FspR%2F%2BU%2FuCdATCmC0VSGi5CerUCGS1ou7OrCRdUxvA177jl0VodmokhNUJnit2TyE8yh3GxJ0fiPAXTRKIgsU95uyekRRybw%2BAZK6l1fgu38meiyAxoSdtGf5S5ycDGuwbfEdv1A6kKwmXvQdJexy0XtNnqaLehW%2FXUyNdNUv92HR2UF4LWnLHQgc5FHiJJnK35n2yh7PKADF2IS%2By9FDri9qH3JoFb6ASDIDY%2FQWVM1kIqClLqKRVa6lzMsGlm7zaemnrG5Azh%2FK784VTUmMLu5S6uEDL%2FeoesexKkm1aVbUoFbzgSVKEBiqEDsK1KjQ7PwI4BldAkQN%2BUqczlYpIhAnlQ3%2F2IptMLep0qZYrg%2F1lyocDPQgcJgDdS31O3%2BJn2MFnm2wNRnRXirJ6LYs8CqG3cuZIsY6oGruH08DlKshetxY8KUEZb&nvMid=86612680120&catId=50001519
아이폰 14 플러스 256GB [자급제],"1,185,000",https://cr.shopping.naver.com/adcr.nhn?x=pC%2F72kD9oiouxupDavUo4P%2F%2F%2Fw%3D%3DsqnivhMqxarU3jDWdH9FgaXrbdoFgtOTNurW563U35aMZnZjrU3FzcM6ySRl%2FH7JP1ZPsBaoLWeJ2e0s1w0IdpBbsECg5hWs2fBIm%2FEk2dZxynYDCF6TMK7j4TAnqRMaccp2guAK9oHfVfFV2t43lEMi30QtKP1mA7BYZPpxeJLexWvZfe2todmJfmpbNrXnqi7JMzk1FfmvBUcYNo1y8q7ix7jXt7MNVc9AIu4EfDZlNEwRr%2B3STfYHGn%2FB5b3e4z%2FK5rlg0pzhUCALQ5zVC0HVAtHzAQV1wPzn%2BIgF0UOGk6v2w9jBqMGR4TTsgYaQnlII%2ByYYqWVu3SSXxcjEJdFVTiinFdeYbjpDYOroFJ%2FdQvCL0vjT7BDyew%2BppTYv%2B9cHibucK370VBYCLsADYqJv4Ua%2FzU59bbAd8BQV0Z4RLXcv9Az4Jm6rquko58j6DsqLykQuGh01ylIDtEDoqxj32jFhRrv76G3q5aQ0EOKUN%2FOXq06xFLlMCwNDQObjPLcqEhOiscytOptfh0D9%2BAohtl4ojpIsroSyco6rjU%2BZTVaKSEOo3fpbWLMvQEqJXEs8cFUTVf2EXpmSuc9bAhNoRMwZgosh85%2BWaTH%2BWBLNgx0ALEIkX3v14uVrHspWtzY6of2Xpggjm6A4Z8HgJhg%3D%3D&nvMid=34562947618&catId=50001519
아이폰 14 프로 맥스 128GB [자급제],"1,512,870",https://cr.shopping.naver.com/adcr.nhn?x=3OxgsdSVU6d14cqF63TLEP%2F%2F%2Fw%3D%3DsmtbJ7i7LeDH992bQucaVxQEAWEWhUDBfPRjEqFU4%2B4oZnZjrU3FzcM6ySRl%2FH7JPnfPo2wLs6FdomFpvh2SDlBbsECg5hWs2fBIm%2FEk2dZxynYDCF6TMK7j4TAnqRMaccp2guAK9oHfVfFV2t43lEMi30QtKP1mA7BYZPpxeJLexWvZfe2todmJfmpbNrXnqLlpC8e0x4a0Q94AmKTeVoLix7jXt7MNVc9AIu4EfDZlNEwRr%2B3STfYHGn%2FB5b3e4z%2FK5rlg0pzhUCALQ5zVC0HVAtHzAQV1wPzn%2BIgF0UOGk6v2w9jBqMGR4TTsgYaQnlII%2ByYYqWVu3SSXxcjEJdIf%2B2sL3V4G8FSgarHPDneFQvCL0vjT7BDyew%2BppTYv%2B9cHibucK370VBYCLsADYqJK8YRkr1hR077xk9%2FUiUWNLXcv9Az4Jm6rquko58j6DsqLykQuGh01ylIDtEDoqxk%2BZWYepi4QSvBTD3zTSpIOSk2%2FG7h%2BXND%2B0hmw7cZaHhOBUHb0ZqO6MTkr8MsJnIdhE7Hn8IuJzzE3nxJ8EdfQbh8AuwObu6ZgzL2F2UP1IDWrhHEcp0p%2F%2FKKziu53PdNiWa4B1zFA7IndR4IwimbJ9qaDKX6%2BJqeCyV41QCY%2FeVoWd0jB03C5aYq3HUc1IKtSSLJQZncWk8e8Ttfjz6Fs%3D&nvMid=34562805618&catId=50001519
[애플] 애플 아이폰14플러스 128GB 새상품 미개봉,"742,000",https://cr.shopping.naver.com/adcr.nhn?x=g%2FIUvNk7%2B6cYfnvYfG0I%2Bf%2F%2F%2Fw%3D%3DsKfcPMG6%2FWlbUEjKX9X6Ydb1m%2BmXN8NI8Oa4X%2FlMc6oo1yF%2BGZ396IKxRu7%2BmKAauvQhV7XO5yuGzWbeGho6l84ZHLgTABe3sEJwmVTbk66fFaTgNyhcI6I2mWvXy5DTRxscR9jf7%2FHkJnE853In6K31tPNb4GsQjVE0lqas1cxB%2F78Xn6bsL07XLvdbbvzc%2FETlgE6IJz9GUWJV7rTP%2B%2Fhq5UnlxndHbU1%2BzGAGaupCSp4fiYERuo%2BmTtYiLnSoEsTTwiUaRTFNviAHNQmrMC%2BtCOa6fFLU8boX04qgQJxx1QLR8wEFdcD85%2FiIBdFDhpOr9sPYwajBkeE07IGGkJ5SCPsmGKllbt0kl8XIxCXQFdBXlZFqeP%2BYhDgGmlj8QaKtbfFrIBO96PyHtqz%2BvKGGMkKJgDgkcL2l7%2BAVNd7%2BG4%2BQEJOZ3Y0qZmpx5KVBr10lO%2BUM08Zn%2Fs2h7l0BCnn%2FKuJX%2FdtuozNt%2BLj%2BdXK%2B%2FDg0W%2FKIcgyTyVkMqOzw%2Bzg%2FFN0U02Oq7mfCIUiAyS1Cx30Ou0LCsckLnt0PcqUB%2FkUbMaJXFY7QMUtl5uBhmF8N8t3HgJNNEDMw%2FditeEp7CJnBqHXzBsbKF75CZP78ugiDh5S8n%2B7Rc0MeNuzgdDw2%2BdyS3kgh9GwIhxA0iMVNlGYHULxJG%2By4vwLJ0r%2BXke%2FVP%2BgM94BPZkP5YJ%2Bex&nvMid=38722629541&catId=50001519
아이폰 14 프로 512GB [자급제],"1,634,000",https://cr.shopping.naver.com/adcr.nhn?x=gX6fqdWhcLtDwilUbMyCb%2F%2F%2F%2Fw%3D%3DsnNMej675SL0H1aZx6WWIMyHcit1P6ES19LTpfcDgpukZnZjrU3FzcM6ySRl%2FH7JPtLP8Ml%2F7O8FgYJGY7%2FAlBxbsECg5hWs2fBIm%2FEk2dZxynYDCF6TMK7j4TAnqRMaccp2guAK9oHfVfFV2t43lEMi30QtKP1mA7BYZPpxeJLexWvZfe2todmJfmpbNrXnqofBtz1dNcNzcjV3GM%2Bz3brix7jXt7MNVc9AIu4EfDZlNEwRr%2B3STfYHGn%2FB5b3e4z%2FK5rlg0pzhUCALQ5zVC0HVAtHzAQV1wPzn%2BIgF0UOGk6v2w9jBqMGR4TTsgYaQnlII%2ByYYqWVu3SSXxcjEJdJ9TtZWMw%2BS5ZIyhWsGyuhNQvCL0vjT7BDyew%2BppTYv%2B9cHibucK370VBYCLsADYqLrvxuCnqPt6bDK2OWWTBWFLXcv9Az4Jm6rquko58j6DsqLykQuGh01ylIDtEDoqxsfwjos8O3%2BQBT6X%2FQ2%2F4x%2FlE80KNwbfNxekQsGJejRksTXhzeKkynwlV5iG42bUwz8TC8Uto4%2FE3UpbDyG296OY95jfDUxu%2BL1ipOGF7rLRv4YGjJCSIW1IvBxXT1wG98GNuYoqomR6Cwiap%2F9mw6hB3tn%2B3lRdckZcGXQ7dgPDhWw3%2BIByOa0jCVNQVnCDoA%3D%3D&nvMid=34562688619&catId=50001519
애플 아이폰 14 프로맥스 128GB 미개봉 새상품 자급제 통신사,"1,354,000",https://cr.shopping.naver.com/adcr.nhn?x=lhcYMBXwdnw7MWY6Hbz3lv%2F%2F%2Fw%3D%3DslxE6zw3L3NOiebqDhRYF7maysCYq4N9p0Scqx4%2B2%2FjMZnZjrU3FzcM6ySRl%2FH7JPJpzA1fgHo%2FlViy8yvk%2BePxbsECg5hWs2fBIm%2FEk2dZxynYDCF6TMK7j4TAnqRMaccp2guAK9oHfVfFV2t43lEDaSZny%2B1MgSfJG5ocTRQNj1rIvubP2%2F%2BNF2sTRY2hEVxNffFKTzZPlAYP72dmUwVDCmC0VSGi5CerUCGS1ou7OrCRdUxvA177jl0VodmokhNUJnit2TyE8yh3GxJ0fiPJyPG9aGtMPhOtrrT4mp%2BLg54%2BVlmrTCquUpwJEpBduef5S5ycDGuwbfEdv1A6kKwsQlIwflkt9hQ8aPComMnU8%2F4yKAedWqnSYWUPJ%2FLjTeB3NE5VcqPvQCwJUFU0Myv8hDxRczSfRRCL7aXAb5eAcbVazBPSN2dCC%2BIiCdL7TA%2FAP0WoEI2cyswkBNX8nKFuxS1qd0RPFixuPJBkhD54KSwNTdSxHj2X%2Fy19uewVZyq8qL3HW2iM%2F60sXvackncx6WVBt0UB9oPyMsjJs4InodwS48EXAUy78EaHmBfWRF6E4yTwAJPC4oFPrWS99GJtlRZgm3D3E98feezOZevQh%2BockK1dtEh2Os%2BIZN8SxTQdAiJdwXirBRdnaxfvrBbw%3D%3D&nvMid=85782490302&catId=50001519
애플 아이폰14프로 홍콩판 128GB 직구 물리듀얼유심 카메라무음 자급제 공기계,"1,387,000",https://cr.shopping.naver.com/adcr.nhn?x=KW72AQAw55M30dQHu6f5gf%2F%2F%2Fw%3D%3DsUR6DHUnebgkxQZ5b0T796OLPqqvHUB5d8myps8Z4vMzzrIoIuj9lIGxoqpn2j8WfGeYCYeALOLDRp3b1r%2B9qvn7IJaWEFqXUgFjkgbAgioePzXVmP9XBi9txjki%2BhIsClqb1k825AaUtwz4d23tgv7uVw3GdaDAvxDSjC3cnt2Z%2F22ms%2BW8TiQQNz%2FOHMMFFpy0ewMbjp6joGvSz9qzCURszgYcbNaxxUwaBJUHZ6fZD4P%2Bj2CVvS6QkrpszyaIoCuwrUM2Vi5bq9fxYHuPhKZloT6sTkYxBhp%2Bm5KFQgot832ixdaRZgNbi2a7pwJEkDG4evy%2BM13j64UYOnhTyGZCkw4stKY1quFsDq15mb63G%2FX3t%2FKNhLJcWuuhZgRR2zgKInaGsHN%2BzcOI5%2BwOSJe%2B9dmy6UEySGefR5UbZOjC0tq5iRO0svXLS6nsysi5%2BKrhurTnZbr5%2B2mTIDAQqobeQodcrrpiCr%2BIVrkrOaVCDDBG5wgmxWdIT60D7qQDPkySKek53s9GBalOj58nphaoi5nThCCzll1qbiTkr%2B4oWJowx%2F%2FrHCc4ay4cR%2FyWddH0g2z1mnGI56RXn%2BRsxcb5oaMmaEniHpPms%2FHlSbsjOr8kb4538%2Bl1SKblWXjd%2BAomT%2Fj%2BnoMSGW8jVzj6vVIVsN%2FiAcjmtIwlTUFZwg6A%3D&nvMid=84745204405&catId=50001519
아이폰14프로맥스자급제 256GB KT올레폰 (특가폰 신청) KT직영점,"664,500",https://cr.shopping.naver.com/adcr.nhn?x=wn9hogLdHvYs3m%2BPK9Lxfv%2F%2F%2Fw%3D%3DsZELWpG6J%2B2ePUce0baDdU3EGKXrcIRy33oXP5GD5fK41yF%2BGZ396IKxRu7%2BmKAauhjq%2Fx1FSCrjCIVBznNlryZR6h%2FxzEb9uKYlQpUxVvgbFaTgNyhcI6I2mWvXy5DTRg0oA4%2BF9HSFchmQVUxawLEtqNh6M9pdvlcpxLVEZmWUgsm9LY3lBGSPML2dMigljoKNH7pNViEsmzArZnxyc1ahIcHLjhxEyqhAFjktqsvkwpgtFUhouQnq1AhktaLuzqwkXVMbwNe%2B45dFaHZqJITVCZ4rdk8hPModxsSdH4jzw0V3DDy9xofXa9KDbhTngOznbYmredmLJWPcxhAl14Me9j9TM33g7MivnAbc9%2BIDtQc%2BIsAzkkJJVbmc8aw0iHINSqCeIK4JIgU1cwQs0I6sGE4uyxhKsa2R7hguA1VVZc6Oal9SCOhOeOnJdV1YVRCiBJ%2FhkhO4f2CoLEqQ5tK7jPLipDlyuI9DGDdO9WMBQ%2BTKPdQg0H1s37YY1u7Ts0H3x7XIrrt53SWzrwv%2B0TfYp2IyyJ1vgvjd2srHdY2hOi1Ykfbclx0eB0Gw2ZVgHfAl5dudTqZlos35c9ihFnE%2FoSKkFfsLlpUMUwOqNXlueqC7R9jy8f%2FQE%2BHQ3lKWIxyAhEKTy%2B0Zvtn8oYxIR0Q%3D%3D&nvMid=41429081760&catId=50001519
아이폰 14 프로 1TB [자급제],"2,001,000",https://cr.shopping.naver.com/adcr.nhn?x=2H%2ByHcJ6ExAjGYT5IiBZ7f%2F%2F%2Fw%3D%3DsSXKt4lM5ALkw%2FxGcWIyem2vGtYyQ8%2BUWV4y5QDd45MoZnZjrU3FzcM6ySRl%2FH7JPk1lsdCsXgc0cGkalTf6l9xbsECg5hWs2fBIm%2FEk2dZxynYDCF6TMK7j4TAnqRMaccp2guAK9oHfVfFV2t43lEMi30QtKP1mA7BYZPpxeJLexWvZfe2todmJfmpbNrXnqEl8EGSooPAzIzUuvZzMEQLix7jXt7MNVc9AIu4EfDZlNEwRr%2B3STfYHGn%2FB5b3e4z%2FK5rlg0pzhUCALQ5zVC0HVAtHzAQV1wPzn%2BIgF0UOGk6v2w9jBqMGR4TTsgYaQnlII%2ByYYqWVu3SSXxcjEJdPqD4QfOb%2FV%2BszPJpstOoxdQvCL0vjT7BDyew%2BppTYv%2B9cHibucK370VBYCLsADYqHOU%2BTBzn0cRi2gTvwtZHXtLXcv9Az4Jm6rquko58j6DsqLykQuGh01ylIDtEDoqxnnlFLTsTufRPxajVBTTIvYi5HSrzhhCOMWuXdZxvGXvsJT0ZgeEIwOZ5ylMi2bVQyZGMJ5X2pWt81M42xTZ07i67qFZNDARYcZkRQNTwYwp7EnhJBxbCY6Tn6ns4IUuK9xxSrmJp%2BDB5aRfDWhe0ubgaagXMEvV1ak0t5heb3VkgqgOvq6z5EpEI5N2xav1Mg%3D%3D&nvMid=34562724618&catId=50001519
애플 아이폰 14 프로 128GB 미개봉 새상품 자급제 통신사,"1,145,000",https://cr.shopping.naver.com/adcr.nhn?x=vtCZpMSZmXvEzPqGCtI4sv%2F%2F%2Fw%3D%3Ds58j71nAe2FMTmrC4U1sX6QF%2BNFoDJ9UzPerWqMDemkIZnZjrU3FzcM6ySRl%2FH7JPzelV5KDNBAXma6oH%2B5KLIhbsECg5hWs2fBIm%2FEk2dZxynYDCF6TMK7j4TAnqRMaccp2guAK9oHfVfFV2t43lEDaSZny%2B1MgSfJG5ocTRQNj1rIvubP2%2F%2BNF2sTRY2hEVvIs0Pt%2BhpaqADUV6qgXofDCmC0VSGi5CerUCGS1ou7OrCRdUxvA177jl0VodmokhNUJnit2TyE8yh3GxJ0fiPDg%2B6hLE%2FhMuP5pY9kNhAy06wyEVpKsMsHRXXM7jtp%2B5f5S5ycDGuwbfEdv1A6kKwsQlIwflkt9hQ8aPComMnU%2BcHFqM0wufdA9WzwlhOgbAB3NE5VcqPvQCwJUFU0Myv8hDxRczSfRRCL7aXAb5eAfLw8xaiR%2FqeRdikJhvQPhHGH%2BZhoU1ef9i6oW2bWCgVSvPjWtotnrlZyrRtb5YTNQL6nrfebnckJCqgqS%2F1UnIO0Wyw63Qwl%2BtXxu%2Fuj5cOqOuBZD%2FQkGyMe53inOjnLXX3M4VPIt7aNcZH0nrsky9DNjmtsv4K2PsMN4CgICAIVf3GLVDzwg0mzPiLE2sxWxXc50eBITwugSNPH3Ok09sVpGw61BSdoQRvEGgfFlc5w%3D%3D&nvMid=85782419728&catId=50001519
